NSID	GRIDID	HHCAT	W9SEX	W9ALIVE	W9PRES	W9RELTOKEY	W9LVDYM	W9LVDYY	W9WHNMOM	W9WHNMOY	W9SLVYM	W9SLVYY	W9DOBM	W9DOBY	W9RAGE	W9GRIDFLAG
NS18371B	32	4	2	1	2	9	-1	-1	2	2019	-1	-1	-8	-8	-8	0
NS18371B	33	4	2	1	2	14	-1	-1	2	2018	-1	-1	-8	-8	-8	0
NS18373D	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	9	1970	52	0
NS18373D	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	1	1961	62	0
NS18373D	33	4	1	1	2	14	-1	-1	8	2017	-1	-1	-8	-8	-8	0
NS18373D	34	4	1	1	1	14	-1	-1	-1	-1	-1	-1	2	2000	22	0
NS18373D	35	4	1	1	1	14	-1	-1	-1	-1	-1	-1	11	2004	18	0
NS18374E	2	1	2	1	1	1	-1	-1	-1	-1	4	2016	11	1991	30	0
NS18374E	31	4	2	1	2	9	-1	-1	4	2016	-1	-1	7	1957	65	0
NS18374E	32	4	1	1	2	9	-1	-1	4	2016	-1	-1	6	1957	65	0
NS18374E	33	4	1	1	2	14	-1	-1	4	2016	-1	-1	3	1993	29	0
NS18375F	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	7	1990	32	0
NS18375F	26	3	2	1	1	4	-1	-1	-1	-1	10	2021	10	2021	1	0
NS18378J	26	3	1	1	1	4	-1	-1	-1	-1	5	2015	5	2015	6	0
NS18378J	41	5	1	1	1	28	-1	-1	-1	-1	5	2013	3	1991	31	0
NS18380V	26	3	2	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	-9	0
NS18380V	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	8	1949	73	1
NS18380V	33	4	2	1	1	9	-1	-1	-1	-1	-1	-1	12	1955	67	1
NS18382X	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-8	-8	33	0
NS18385A	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	6	1985	37	0
NS18385A	26	3	1	1	1	4	-1	-1	-1	-1	2	2018	2	2018	4	0
NS18385A	27	3	2	1	1	4	-1	-1	-1	-1	11	2021	11	2021	1	0
NS18386B	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	10	1989	33	0
NS18386B	26	3	1	1	1	4	-1	-1	-1	-1	8	2022	8	2022	1	0
NS18388D	2	1	2	1	1	1	-1	-1	-1	-1	4	2018	6	1993	29	0
NS18388D	26	3	1	1	1	4	-1	-1	-1	-1	9	2021	9	2021	1	0
NS18390P	2	1	2	1	1	3	-1	-1	-1	-1	7	2017	11	1989	33	0
NS18392R	2	1	2	1	1	1	-1	-1	-1	-1	12	2013	1	1990	33	0
NS18392R	26	3	1	1	1	4	-1	-1	-1	-1	7	2019	7	2019	3	0
NS18392R	27	3	1	1	1	4	-1	-1	-1	-1	10	2021	10	2021	1	0
NS18392R	28	3	2	1	1	4	-1	-1	-1	-1	10	2021	10	2021	1	0
NS18396W	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	8	1987	35	0
NS18396W	26	3	1	1	1	4	-1	-1	-1	-1	7	2016	7	2016	6	0
NS18396W	27	3	1	1	1	4	-1	-1	-1	-1	10	2018	10	2018	4	0
NS18396W	28	3	2	1	1	4	-1	-1	-1	-1	4	2022	4	2022	0	0
NS18397X	41	5	2	1	1	9	-1	-1	-1	-1	2	2022	1	1967	55	0
NS18397X	42	5	1	1	1	9	-1	-1	-1	-1	2	2022	10	1959	63	0
NS18400Q	2	1	1	1	1	1	-1	-1	-1	-1	2	2016	8	1990	31	0
NS18400Q	26	3	1	1	1	4	-1	-1	-1	-1	1	2020	1	2020	2	0
NS18403T	2	1	1	1	1	3	-1	-1	-1	-1	6	2017	2	1988	34	0
NS18403T	11	2	2	1	1	4	-1	-1	-1	-1	-1	-1	12	2013	8	0
NS18407Y	2	1	1	1	1	3	-1	-1	-1	-1	12	2019	5	1990	31	0
NS18407Y	31	4	2	1	2	9	-1	-1	11	2019	-1	-1	7	1954	67	0
NS18407Y	32	4	1	1	2	9	-1	-1	11	2019	-1	-1	8	1953	68	0
NS18410K	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	2	1991	31	0
NS18410K	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	5	2011	11	0
NS18410K	13	2	1	1	1	4	-1	-1	-1	-1	-1	-1	7	2015	7	0
NS18410K	26	3	2	1	1	4	-1	-1	-1	-1	3	2018	3	2018	4	0
NS18413N	41	5	2	1	1	9	-1	-1	-1	-1	9	1989	9	1967	55	0
NS18413N	42	5	1	1	1	9	-1	-1	-1	-1	9	1989	5	1970	52	0
NS18415Q	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	10	1987	35	0
NS18415Q	26	3	1	1	1	4	-1	-1	-1	-1	7	2016	7	2016	6	0
NS18415Q	27	3	1	1	1	4	-1	-1	-1	-1	9	2017	9	2017	5	0
NS18415Q	28	3	1	1	1	4	-1	-1	-1	-1	4	2020	4	2020	3	0
NS18416R	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	5	1992	30	0
NS18416R	26	3	1	1	1	4	-1	-1	-1	-1	7	2016	7	2016	6	0
NS18416R	27	3	1	1	1	4	-1	-1	-1	-1	1	2021	1	2021	1	0
NS18418T	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	6	1983	39	0
NS18418T	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	1	2015	7	0
NS18418T	13	2	1	1	1	4	-1	-1	-1	-1	-1	-1	3	2016	6	0
NS18418T	14	2	1	1	1	6	-1	-1	-1	-1	-1	-1	2	2007	15	0
NS18418T	26	3	1	1	1	4	-1	-1	-1	-1	1	2020	1	2020	2	0
NS18422G	1	1	1	1	2	1	-1	-1	8	2018	-1	-1	8	1989	33	0
NS18422G	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	4	2011	11	0
NS18422G	13	2	2	1	1	4	-1	-1	-1	-1	-1	-1	11	2013	9	0
NS18424J	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	5	1975	47	0
NS18424J	26	3	1	1	1	4	-1	-1	-1	-1	6	2016	6	2016	6	0
NS18424J	32	4	1	1	2	24	-1	-1	9	2018	-1	-1	-8	-8	-8	0
NS18425K	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	5	1990	32	0
NS18425K	26	3	1	1	1	4	-1	-1	-1	-1	3	2020	3	2020	2	0
NS18425K	27	3	1	1	1	4	-1	-1	-1	-1	5	2021	5	2021	1	0
NS18426L	2	1	1	1	1	3	-1	-1	-1	-1	2	2022	1	1994	28	0
NS18426L	41	5	1	1	1	14	-1	-1	-1	-1	2	2020	12	1998	24	0
NS18427M	2	1	1	1	1	3	-1	-1	-1	-1	12	2020	8	1991	31	0
NS18433C	26	3	2	1	1	8	-1	-1	-1	-1	4	2013	4	2008	15	0
NS18433C	27	3	1	1	1	8	-1	-1	-1	-1	4	2015	6	2005	18	0
NS18435E	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	3	1989	33	0
NS18435E	26	3	1	1	1	4	-1	-1	-1	-1	5	2022	5	2022	0	0
NS18437G	41	5	1	1	1	9	-1	-1	-1	-1	11	1983	5	1960	62	0
NS18437G	42	5	2	1	1	9	-1	-1	-1	-1	11	1983	10	1957	65	0
NS18437G	43	5	2	1	1	14	-1	-1	-1	-1	5	1992	5	1992	30	0
NS18437G	44	5	1	1	1	14	-1	-1	-1	-1	12	2000	12	2000	22	0
NS18438H	2	1	1	1	1	1	-1	-1	-1	-1	1	2014	7	1987	34	0
NS18438H	26	3	2	1	1	4	-1	-1	-1	-1	6	2017	6	2017	4	0
NS18438H	27	3	1	1	1	4	-1	-1	-1	-1	1	2020	1	2020	2	0
NS18439J	2	1	2	1	1	1	-1	-1	-1	-1	5	2013	5	1989	33	0
NS18439J	26	3	2	1	1	4	-1	-1	-1	-1	11	2019	11	2019	3	0
NS18439J	27	3	2	1	1	4	-1	-1	-1	-1	5	2022	5	2022	0	0
NS18449D	2	1	1	1	1	1	-1	-1	-1	-1	6	2019	12	1985	36	0
NS18449D	26	3	2	1	1	4	-1	-1	-1	-1	11	2020	11	2020	1	0
NS18449D	31	4	1	1	2	9	-1	-1	6	2019	-1	-1	6	1961	61	0
NS18449D	32	4	2	1	2	9	-1	-1	6	2019	-1	-1	2	1962	60	0
NS18449D	33	4	1	1	2	14	-1	-1	6	2019	-1	-1	4	1987	35	0
NS18449D	34	4	2	1	2	14	-1	-1	7	2018	-1	-1	7	1988	34	0
NS18449D	35	4	2	1	2	14	-1	-1	6	2019	-1	-1	12	1995	26	0
NS18450N	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	5	1954	67	0
NS18450N	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	4	1953	69	0
NS18451P	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	-8	-8	67	1
NS18451P	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	-8	-8	66	1
NS18454S	2	1	2	1	1	1	-1	-1	-1	-1	4	2016	10	1990	32	0
NS18454S	26	3	1	1	2	4	-1	-1	7	2018	-1	-1	7	2006	16	0
NS18454S	27	3	1	1	1	4	-1	-1	-1	-1	12	2011	12	2011	10	0
NS18456V	2	1	2	1	1	3	-1	-1	-1	-1	2	2020	-8	-8	-8	0
NS18464M	1	1	1	1	2	29	-1	-1	5	2017	-1	-1	1	1991	31	0
NS18464M	2	1	1	1	1	3	-1	-1	-1	-1	1	2022	4	1988	34	0
NS18464M	32	4	1	1	1	28	-1	-1	-1	-1	-1	-1	3	1991	31	0
NS18464M	33	4	2	1	2	9	-1	-1	1	2022	-1	-1	9	1963	58	0
NS18464M	34	4	1	1	2	9	-1	-1	1	2022	-1	-1	7	1962	59	0
NS18464M	35	4	1	1	2	14	-1	-1	1	2022	-1	-1	8	1991	30	0
NS18464M	36	4	1	1	2	14	-1	-1	1	2022	-1	-1	3	1997	25	0
NS18464M	37	4	2	1	2	14	-1	-1	1	2022	-1	-1	12	1999	22	0
NS18465N	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	3	1980	42	0
NS18465N	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	3	2016	6	0
NS18465N	26	3	2	1	1	4	-1	-1	-1	-1	8	2017	8	2017	5	0
NS18468R	2	1	1	1	1	1	-1	-1	-1	-1	2	2016	1	1985	37	0
NS18468R	26	3	2	1	1	4	-1	-1	-1	-1	2	2020	2	2020	2	0
NS18468R	31	4	2	1	1	19	-1	-1	-1	-1	-1	-1	11	1942	79	1
NS18469S	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	3	1958	62	1
NS18469S	32	4	1	1	1	14	-1	-1	-1	-1	-1	-1	7	1988	34	1
NS18469S	33	4	2	1	1	18	-1	-1	-1	-1	-1	-1	12	1990	31	1
NS18469S	34	4	1	1	1	14	-1	-1	-1	-1	-1	-1	6	1992	30	1
NS18469S	41	5	2	1	1	18	-1	-1	-1	-1	-8	2020	-9	-8	27	0
NS18469S	42	5	1	1	1	20	-1	-1	-1	-1	1	2022	12	2021	0	0
NS18474G	2	1	1	1	1	3	-1	-1	-1	-1	6	2017	1	1984	38	0
NS18474G	26	3	2	1	1	4	-1	-1	-1	-1	12	2019	12	2019	2	0
NS18476J	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	10	1989	32	0
NS18476J	26	3	2	1	1	4	-1	-1	-1	-1	10	2021	10	2021	0	0
NS18478L	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	11	1992	30	0
NS18478L	26	3	2	1	1	4	-1	-1	-1	-1	1	2017	1	2017	5	0
NS18478L	27	3	1	1	1	4	-1	-1	-1	-1	5	2019	5	2019	3	0
NS18480X	31	4	2	1	2	19	-1	-1	8	2018	-1	-1	1	1947	75	0
NS18480X	41	5	1	1	1	14	-1	-1	-1	-1	4	2021	6	1990	31	0
NS18480X	42	5	2	1	1	20	-1	-1	-1	-1	4	2021	12	2010	11	0
NS18480X	43	5	2	1	1	20	-1	-1	-1	-1	4	2021	8	2012	9	0
NS18481Y	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	12	1989	32	0
NS18483A	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	7	1986	35	0
NS18483A	26	3	1	1	1	4	-1	-1	-1	-1	10	2016	10	2016	5	0
NS18483A	27	3	2	1	1	4	-1	-1	-1	-1	7	2020	7	2020	1	0
NS18486D	2	1	1	1	1	3	-1	-1	-1	-1	5	2016	2	1988	34	0
NS18488F	2	1	2	1	1	3	-1	-1	-1	-1	3	2022	11	1991	31	0
NS18489G	2	1	1	1	1	1	-1	-1	-1	-1	1	2018	8	1987	34	0
NS18489G	31	4	1	1	2	14	-1	-1	6	2017	-1	-1	1	1993	29	0
NS18490R	1	1	1	1	2	1	-1	-1	7	2017	-1	-1	10	1992	29	0
NS18490R	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	3	2014	8	0
NS18490R	26	3	1	1	1	4	-1	-1	-1	-1	4	2020	4	2020	2	0
NS18490R	33	4	1	1	2	14	-1	-1	7	2017	-1	-1	5	1985	37	0
NS18490R	34	4	2	1	2	9	-1	-1	7	2017	-1	-1	5	1965	57	0
NS18492T	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	12	1962	59	1
NS18492T	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	4	-8	57	1
NS18493V	3	1	1	1	1	3	-1	-1	-1	-1	11	2021	12	1986	36	0
NS18493V	31	4	2	1	2	9	-1	-1	10	2018	-1	-1	9	1963	59	0
NS18493V	32	4	1	1	2	9	-1	-1	10	2018	-1	-1	6	1961	61	0
NS18493V	33	4	2	1	2	14	-1	-1	9	2017	-1	-1	10	1991	31	0
NS18496Y	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	2	1980	42	0
NS18496Y	26	3	1	1	1	4	-1	-1	-1	-1	9	2016	9	2016	5	0
NS18496Y	27	3	2	1	1	4	-1	-1	-1	-1	1	2022	1	2022	0	0
NS18497Z	2	1	1	1	1	1	-1	-1	-1	-1	10	2019	8	1983	39	0
NS18499B	2	1	1	1	1	1	-1	-1	-1	-1	7	2017	1	1992	30	0
NS18499B	26	3	2	1	1	4	-1	-1	-1	-1	5	2020	5	2020	2	0
NS18500S	2	1	2	1	1	3	-1	-1	-1	-1	2	2017	3	1991	31	0
NS18500S	26	3	1	1	1	4	-1	-1	-1	-1	12	2021	12	2021	0	0
NS18500S	31	4	2	1	2	22	-1	-1	2	2017	-1	-1	-8	-8	-8	0
NS18500S	32	4	1	1	2	22	-1	-1	2	2017	-1	-1	-8	-8	-8	0
NS18501T	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	2	1958	65	0
NS18501T	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	3	1948	75	0
NS18503W	1	1	1	1	2	29	-1	-1	4	2018	-1	-1	5	1991	31	0
NS18503W	26	3	1	1	1	4	-1	-1	-1	-1	7	2016	7	2016	6	0
NS18503W	27	3	2	1	1	4	-1	-1	-1	-1	8	2022	8	2022	0	0
NS18505Y	31	4	2	2	2	9	10	2018	-8	-8	-1	-1	1	1954	68	0
NS18505Y	32	4	1	2	2	9	6	2022	-8	-8	-1	-1	6	1951	71	0
NS18505Y	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	4	1987	35	0
NS18505Y	41	5	2	1	1	28	-1	-1	-1	-1	11	2022	6	1994	28	0
NS18507A	2	1	1	1	1	3	-1	-1	-1	-1	6	2017	6	1985	37	0
NS18507A	31	4	2	1	2	22	-1	-1	6	2017	-1	-1	-8	-8	-8	0
NS18508B	26	3	-9	1	1	4	-1	-1	-1	-1	10	2019	10	2019	3	0
NS18508B	31	4	1	1	2	9	-1	-1	3	2018	-1	-1	-8	-8	-8	0
NS18508B	32	4	2	1	2	9	-1	-1	3	2018	-1	-1	1	1954	68	0
NS18510M	41	5	1	1	1	14	-1	-1	-1	-1	7	1992	5	1992	30	0
NS18513Q	2	1	2	1	1	3	-1	-1	-1	-1	2	2020	1	1992	31	0
NS18513Q	26	3	2	1	1	4	-1	-1	-1	-1	11	2022	11	2022	0	0
NS18513Q	31	4	2	1	2	9	-1	-1	2	2020	-1	-1	1	1967	55	0
NS18513Q	32	4	1	1	2	9	-1	-1	2	2020	-1	-1	4	1962	60	0
NS18514R	1	1	1	1	2	29	-1	-1	6	2017	-1	-1	2	1986	36	0
NS18514R	32	4	1	1	2	9	-1	-1	4	2016	-1	-1	-8	-8	-8	0
NS18514R	33	4	2	1	2	12	-1	-1	4	2016	-1	-1	-8	-8	-8	0
NS18514R	34	4	1	1	2	14	-1	-1	4	2016	-1	-1	-8	-8	-8	0
NS18515S	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	12	1950	72	0
NS18515S	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	8	1944	78	0
NS18518W	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1990	32	0
NS18518W	26	3	2	1	1	4	-1	-1	-1	-1	9	2019	9	2019	2	0
NS18518W	27	3	2	1	1	4	-1	-1	-1	-1	10	2021	10	2021	0	0
NS18519X	2	1	2	1	1	1	-1	-1	-1	-1	2	2017	6	1992	29	0
NS18519X	31	4	2	1	2	28	-1	-1	2	2017	-1	-1	6	1992	29	0
NS18522J	2	1	2	1	1	1	-1	-1	-1	-1	7	2016	3	1988	34	0
NS18524L	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	7	1977	45	0
NS18524L	26	3	2	1	1	4	-1	-1	-1	-1	3	2019	3	2019	3	0
NS18526N	1	1	1	1	2	29	-1	-1	2	2019	-1	-1	9	1988	33	0
NS18526N	2	1	1	1	1	3	-1	-1	-1	-1	3	2020	3	1990	32	0
NS18527P	1	1	1	1	2	29	-1	-1	2	2017	-1	-1	5	1989	33	0
NS18527P	3	1	1	1	1	3	-1	-1	-1	-1	11	2022	9	1993	29	0
NS18527P	32	4	1	1	2	22	-1	-1	6	2017	-1	-1	-8	-8	-8	0
NS18527P	33	4	1	1	2	22	-1	-1	6	2017	-1	-1	-8	-8	-8	0
NS18528Q	2	1	2	1	1	1	-1	-1	-1	-1	10	2019	10	1992	30	0
NS18528Q	41	5	2	1	1	9	-1	-1	-1	-1	7	1990	6	1958	64	0
NS18530B	31	4	2	1	1	28	-1	-1	-1	-1	-1	-1	2	1966	56	0
NS18530B	41	5	2	1	1	11	-1	-1	-1	-1	6	2019	5	1965	57	0
NS18535G	31	4	2	1	2	14	-1	-1	10	2017	-1	-1	-8	-8	-8	0
NS18535G	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	5	1954	68	0
NS18535G	33	4	1	1	1	9	-1	-1	-1	-1	-1	-1	3	1951	71	0
NS18535G	34	4	2	1	2	14	-1	-1	8	2021	-1	-1	-8	-8	-8	0
NS18537J	2	1	2	1	1	1	-1	-1	-1	-1	10	2016	12	1989	33	0
NS18537J	26	3	2	1	1	4	-1	-1	-1	-1	9	2017	9	2017	5	0
NS18537J	27	3	2	1	1	4	-1	-1	-1	-1	3	2020	3	2020	2	0
NS18542Y	26	3	2	1	1	4	-1	-1	-1	-1	2	2017	2	2017	5	0
NS18542Y	41	5	2	1	1	9	-1	-1	-1	-1	9	1989	8	1960	62	0
NS18543Z	2	1	2	1	1	1	-1	-1	-1	-1	10	2017	1	1994	29	0
NS18543Z	26	3	1	1	1	4	-1	-1	-1	-1	2	2021	2	2021	1	0
NS18543Z	31	4	2	1	2	19	-1	-1	2	2016	-1	-1	-8	-8	-8	0
NS18546C	31	4	2	1	2	22	-1	-1	9	2018	-1	-1	12	1982	40	0
NS18546C	41	5	2	1	1	22	-1	-1	-1	-1	6	2022	2	1991	32	0
NS18546C	42	5	2	1	1	23	-1	-1	-1	-1	4	2021	3	1979	43	0
NS18547D	31	4	2	1	2	11	-1	-1	1	2020	-1	-1	12	1944	78	0
NS18547D	32	4	1	1	2	11	-1	-1	1	2020	-1	-1	7	1942	80	0
NS18548E	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	5	1989	32	0
NS18548E	26	3	1	1	1	4	-1	-1	-1	-1	2	2017	2	2017	5	0
NS18548E	27	3	1	1	1	4	-1	-1	-1	-1	6	2019	6	2019	2	0
NS18553T	11	2	2	1	1	4	-1	-1	-1	-1	-1	-1	6	2013	9	0
NS18553T	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	5	2015	7	0
NS18553T	26	3	1	1	1	4	-1	-1	-1	-1	9	2017	9	2017	5	0
NS18553T	27	3	1	1	1	4	-1	-1	-1	-1	5	2020	5	2020	2	0
NS18553T	41	5	2	1	1	9	-1	-1	-1	-1	11	2020	1	1957	65	0
NS18553T	42	5	1	1	1	14	-1	-1	-1	-1	12	2022	8	1997	25	0
NS18556X	26	3	2	1	1	4	-1	-1	-1	-1	4	2014	4	2014	7	0
NS18556X	27	3	2	1	1	4	-1	-1	-1	-1	7	2019	7	2019	2	0
NS18556X	41	5	2	1	1	9	-1	-1	-1	-1	8	1990	2	1969	53	0
NS18557Y	2	1	2	1	1	3	-1	-1	-1	-1	10	2018	9	1991	31	0
NS18557Y	26	3	1	1	1	4	-1	-1	-1	-1	3	2021	3	2021	1	0
NS18559A	2	1	2	1	1	1	-1	-1	-1	-1	3	2016	2	1990	32	0
NS18559A	26	3	1	1	1	4	-1	-1	-1	-1	10	2022	10	2022	0	0
NS18559A	31	4	1	1	2	23	-1	-1	2	2016	-1	-1	-8	-8	-8	0
NS18559A	32	4	2	1	2	23	-1	-1	2	2016	-1	-1	-8	-8	-8	0
NS18559A	33	4	1	1	2	24	-1	-1	2	2016	-1	-1	-8	-8	-8	0
NS18560K	2	1	1	1	1	1	-1	-1	-1	-1	7	2012	8	1990	32	0
NS18560K	26	3	2	1	1	4	-1	-1	-1	-1	9	2022	9	2022	0	0
NS18563N	41	5	2	1	1	9	-1	-1	-1	-1	-9	-9	4	1962	60	0
NS18563N	42	5	1	1	1	12	-1	-1	-1	-1	-9	-9	10	1969	53	0
NS18564P	1	1	1	1	2	29	-1	-1	5	2018	-1	-1	2	1986	36	0
NS18564P	26	3	2	1	1	4	-1	-1	-1	-1	10	2016	10	2016	5	0
NS18564P	32	4	2	1	2	9	-1	-1	3	2019	-1	-1	12	1961	60	0
NS18564P	33	4	1	1	2	9	-1	-1	3	2019	-1	-1	3	1952	70	0
NS18566R	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	4	1981	41	0
NS18566R	26	3	1	1	1	4	-1	-1	-1	-1	1	2018	1	2018	4	0
NS18566R	27	3	2	1	1	4	-1	-1	-1	-1	2	2020	2	2020	2	0
NS18568T	1	1	1	1	2	1	-1	-1	10	2020	-1	-1	3	1984	38	0
NS18568T	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	1	1971	52	0
NS18569V	1	1	1	1	2	29	-1	-1	7	2016	-1	-1	4	1989	33	0
NS18573H	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	11	1991	30	0
NS18573H	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	11	2015	6	0
NS18573H	26	3	2	1	1	4	-1	-1	-1	-1	4	2019	4	2019	3	0
NS18573H	27	3	1	1	1	4	-1	-1	-1	-1	4	2019	4	2019	3	0
NS18576L	2	1	2	1	1	3	-1	-1	-1	-1	8	2016	8	1992	30	0
NS18576L	26	3	2	1	1	4	-1	-1	-1	-1	9	2021	9	2021	1	0
NS18577M	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	11	1989	32	0
NS18577M	26	3	1	1	1	4	-1	-1	-1	-1	12	2018	12	2018	3	0
NS18579P	2	1	1	1	1	3	-1	-1	-1	-1	10	2022	12	1992	30	0
NS18579P	31	4	2	1	2	9	-1	-1	8	2017	-1	-1	2	1969	53	0
NS18579P	32	4	1	1	2	14	-1	-1	8	2017	-1	-1	1	1995	27	0
NS18579P	33	4	1	1	2	14	-1	-1	8	2017	-1	-1	4	1996	26	0
NS18579P	34	4	1	1	2	14	-1	-1	8	2017	-1	-1	9	2004	18	0
NS18579P	35	4	2	1	2	14	-1	-1	8	2017	-1	-1	9	2001	21	0
NS18580Z	26	3	2	1	1	4	-1	-1	-1	-1	2	2012	2	2012	10	0
NS18580Z	27	3	1	1	1	4	-1	-1	-1	-1	3	2015	3	2015	7	0
NS18581A	31	4	2	1	2	22	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS18581A	32	4	1	1	2	22	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS18581A	33	4	1	1	2	22	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS18586F	2	1	1	1	1	3	-1	-1	-1	-1	-1	2018	-8	-8	32	0
NS18589J	31	4	2	1	2	22	-1	-1	6	2019	-1	-1	9	1990	32	0
NS18589J	32	4	2	1	2	22	-1	-1	6	2019	-1	-1	2	1991	31	0
NS18593X	2	1	1	1	1	3	-1	-1	-1	-1	1	2017	2	1991	31	0
NS18594Y	3	1	2	1	1	3	-1	-1	-1	-1	6	2021	2	1988	34	0
NS18594Y	41	5	2	1	1	22	-1	-1	-1	-1	4	2018	6	1989	32	0
NS18597B	26	3	1	1	1	4	-1	-1	-1	-1	8	2020	8	2020	2	0
NS18597B	41	5	1	1	1	13	-1	-1	-1	-1	8	2018	11	1966	56	0
NS18597B	42	5	2	1	1	13	-1	-1	-1	-1	8	2018	1	1966	56	0
NS18597B	43	5	2	1	1	18	-1	-1	-1	-1	8	2018	9	1995	27	0
NS18597B	44	5	1	1	1	18	-1	-1	-1	-1	8	2018	10	1996	26	0
NS18598C	2	1	2	1	1	1	-1	-1	-1	-1	6	2016	9	1988	34	0
NS18598C	26	3	2	1	1	4	-1	-1	-1	-1	5	2022	5	2022	0	0
NS18598C	31	4	2	1	2	9	-1	-1	4	2016	-1	-1	-8	-8	-8	0
NS18598C	32	4	2	1	2	14	-1	-1	4	2016	-1	-1	12	1992	30	0
NS18598C	33	4	1	1	2	14	-1	-1	4	2016	-1	-1	-8	-8	-8	0
NS18598C	34	4	1	1	2	14	-1	-1	4	2016	-1	-1	-8	-8	-8	0
NS18599D	41	5	2	1	1	9	-1	-1	-1	-1	12	1989	12	1956	66	0
NS18599D	42	5	2	1	1	14	-1	-1	-1	-1	3	1994	3	1993	29	0
NS18600V	2	1	2	1	1	1	-1	-1	-1	-1	7	2016	7	1991	31	0
NS18601W	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	5	1950	71	0
NS18601W	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	10	1951	70	0
NS18602X	2	1	1	1	1	3	-1	-1	-1	-1	6	2016	1	1991	32	0
NS18602X	26	3	1	1	1	4	-1	-1	-1	-1	10	2017	10	2017	5	0
NS18602X	27	3	1	1	1	4	-1	-1	-1	-1	9	2019	9	2019	3	0
NS18602X	31	4	2	1	2	9	-1	-1	6	2016	-1	-1	-8	-8	-8	0
NS18602X	32	4	1	1	2	9	-1	-1	6	2016	-1	-1	-8	-8	-8	0
NS18602X	33	4	1	1	2	14	-1	-1	6	2016	-1	-1	-8	-8	-8	0
NS18603Y	1	1	1	1	2	29	-1	-1	12	2016	-1	-1	7	1987	35	0
NS18603Y	2	1	1	1	1	3	-1	-1	-1	-1	6	2022	10	1991	31	0
NS18604Z	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	3	1987	35	0
NS18604Z	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	11	2015	6	0
NS18604Z	26	3	2	1	1	4	-1	-1	-1	-1	10	2017	10	2017	4	0
NS18604Z	33	4	2	1	2	9	-1	-1	11	2019	-1	-1	2	1952	70	0
NS18604Z	34	4	1	1	2	14	-1	-1	11	2019	-1	-1	1	1985	37	0
NS18604Z	35	4	2	1	2	14	-1	-1	11	2019	-1	-1	1	1993	29	0
